order_id,user_id,created_at,discount_cost,basket
13561,4760,5/6/2022,0,15000
13562,2177,5/6/2022,10000,48000
13563,4221,5/6/2022,0,26000
13564,6114,5/6/2022,0,20000
13565,4501,5/6/2022,8000,12000
13566,1920,5/6/2022,0,8000
13567,6115,5/6/2022,0,20000
13568,6116,5/6/2022,8000,16000
13569,3347,5/6/2022,0,40000
13570,4601,5/6/2022,10000,20000
13571,4590,5/6/2022,0,14000
13572,4575,5/6/2022,8000,17000
13573,2340,5/6/2022,0,30000
13574,5323,5/6/2022,0,23000
13575,3326,5/6/2022,0,30000
13576,6117,5/6/2022,0,9000
13577,6118,5/6/2022,0,50000
13578,6119,5/6/2022,0,30000
13579,6120,5/6/2022,10000,15000
13580,6118,5/6/2022,0,12000
13581,6121,5/6/2022,0,16000
13582,5027,5/6/2022,0,6000
13583,1622,5/6/2022,0,12000
13584,6122,5/6/2022,0,13000
13585,4305,5/6/2022,10000,36000
13586,2639,5/6/2022,0,6000
13587,6123,5/6/2022,10000,14000
13588,6124,5/6/2022,10000,30000
13589,1634,5/6/2022,0,12000
13590,5635,5/6/2022,0,27000
13591,4567,5/6/2022,0,10000
13592,6125,5/6/2022,10000,30000
13593,3868,5/6/2022,0,13000
13594,5052,5/6/2022,0,17000
13595,4473,5/6/2022,0,13000
13596,1794,5/6/2022,10000,12000
13597,839,5/6/2022,0,12000
13598,5357,5/6/2022,0,15000
13599,4304,5/6/2022,0,54000
13600,2120,5/6/2022,0,57000
13601,4923,5/6/2022,0,10000
13602,4081,5/6/2022,0,10000
13603,6126,5/6/2022,10000,20000
13604,6127,5/6/2022,0,18000
13605,405,5/6/2022,0,20000
13606,5107,5/6/2022,6000,75000
13607,1088,5/6/2022,0,26000
13608,1370,5/6/2022,0,20000
13609,6128,5/6/2022,0,20000
13610,2783,5/6/2022,0,14000
13611,3631,5/6/2022,0,15000
13612,521,5/6/2022,10000,15000
13613,4120,5/6/2022,0,42000
13614,4875,5/6/2022,0,12000
13615,1754,5/6/2022,0,14000
13616,5212,5/6/2022,0,45000
13617,6129,5/6/2022,0,12000
13618,6130,5/6/2022,0,26600
13619,6131,5/6/2022,0,11000
13620,794,5/6/2022,10000,14000
13621,3776,5/6/2022,0,16000
13622,1368,5/6/2022,0,18000
13623,2284,5/6/2022,0,35000
13624,1649,5/6/2022,0,35000
13625,3241,5/6/2022,0,31000
13626,5828,5/6/2022,0,20000
13627,4155,5/6/2022,0,7000
13628,3722,5/6/2022,0,17500
13629,3646,5/6/2022,0,20000
13630,6132,5/6/2022,10000,7500
13631,6133,5/6/2022,0,30000
13632,5628,5/6/2022,0,24000
13633,4421,5/6/2022,0,105000
13634,5152,5/6/2022,0,50000
13635,4320,5/6/2022,6000,16000
13636,4955,5/6/2022,0,20000
13637,4531,5/6/2022,0,20000
13638,3226,5/6/2022,0,20000
13639,1747,5/6/2022,0,40000
13640,3441,5/6/2022,0,12500
13641,2413,5/6/2022,0,6500
13642,4372,5/6/2022,6000,9750
13643,5239,5/6/2022,0,40000
13644,6134,5/6/2022,0,35000
13645,3442,5/6/2022,0,88000
13646,2105,5/6/2022,0,16000
13647,6135,5/6/2022,0,15000
13648,1030,5/6/2022,0,30000
13649,6136,5/6/2022,0,20000
13650,6137,5/6/2022,0,15000
13651,5216,5/6/2022,15000,57000
13652,5627,5/6/2022,0,14000
13653,5838,5/6/2022,0,21000
13654,2397,5/6/2022,0,35000
13655,4679,5/6/2022,0,9500
13656,3276,5/7/2022,0,10000
13657,2821,5/7/2022,0,17000
13658,714,5/7/2022,0,28000
13659,6138,5/7/2022,10000,24000
13660,6051,5/7/2022,0,10000
13661,997,5/7/2022,0,40000
13662,2875,5/7/2022,0,24000
13663,1984,5/7/2022,0,50000
13664,6101,5/7/2022,0,16000
13665,1378,5/7/2022,0,10000
13666,1184,5/7/2022,0,18000
13667,2202,5/7/2022,0,10000
13668,6139,5/7/2022,0,14000
13669,926,5/7/2022,0,12000
13670,5906,5/7/2022,0,24000
13671,6129,5/7/2022,0,16000
13672,4752,5/7/2022,0,9000
13673,4571,5/7/2022,0,25000
13674,2488,5/7/2022,0,18000
13675,1864,5/7/2022,0,11500
13676,6140,5/7/2022,0,16000
13677,928,5/7/2022,0,10500
13678,1718,5/7/2022,0,5000
13679,3292,5/7/2022,0,20000
13680,4930,5/7/2022,0,11000
13681,1810,5/7/2022,0,6000
13682,1187,5/7/2022,0,35000
13683,922,5/7/2022,0,12000
13684,27,5/7/2022,0,15000
13685,669,5/7/2022,0,16000
13686,6141,5/7/2022,0,6000
13687,85,5/7/2022,0,28000
13688,2727,5/7/2022,0,10000
13689,6142,5/7/2022,0,40000
13690,42,5/7/2022,0,25000
13691,6143,5/7/2022,8000,10000
13692,5599,5/7/2022,0,10000
13693,6144,5/7/2022,10000,32000
13694,241,5/7/2022,0,24000
13695,1897,5/7/2022,0,20000
13696,19,5/7/2022,0,12300
13697,6145,5/7/2022,0,10000
13698,6146,5/7/2022,10000,12000
13699,1129,5/7/2022,0,15000
13700,5317,5/7/2022,0,6000
13701,6146,5/7/2022,10000,18000
13702,6045,5/7/2022,0,9000
13703,4603,5/7/2022,0,9000
13704,1567,5/7/2022,0,13200
13705,5885,5/7/2022,0,5000
13706,6147,5/7/2022,10000,9000
13707,1385,5/7/2022,8000,15000
13708,5350,5/7/2022,0,80000
13709,6148,5/7/2022,0,14500
13710,2180,5/7/2022,0,24000
13711,415,5/7/2022,0,7600
13712,6149,5/7/2022,0,22000
13713,552,5/7/2022,10000,12000
13714,5531,5/7/2022,0,50000
13715,4934,5/7/2022,0,8000
13716,367,5/7/2022,0,8200
13717,3823,5/7/2022,0,18000
13718,6150,5/7/2022,0,6000
13719,6151,5/7/2022,0,60000
13720,469,5/7/2022,0,30000
13721,6016,5/7/2022,0,7000
13722,6152,5/7/2022,0,24000
13723,873,5/7/2022,0,20000
13724,2115,5/7/2022,0,19000
13725,6153,5/7/2022,0,28000
13726,6154,5/7/2022,8000,17000
13727,5712,5/7/2022,0,15000
13728,557,5/7/2022,0,40000
13729,5026,5/7/2022,8500,7500
13730,3665,5/7/2022,10000,20000
13731,4735,5/7/2022,0,18000
13732,1598,5/7/2022,10000,12500
13733,2597,5/7/2022,0,44000
13734,4635,5/7/2022,0,50000
13735,4812,5/7/2022,0,30000
13736,6155,5/7/2022,0,12500
13737,4973,5/7/2022,0,55000
13738,5010,5/7/2022,0,24000
13739,521,5/7/2022,0,13500
13740,5817,5/7/2022,10000,16000
13741,5810,5/7/2022,0,6000
13742,5420,5/7/2022,0,40000
13743,4783,5/7/2022,0,5000
13744,6156,5/7/2022,10000,15300
13745,2364,5/7/2022,0,10000
13746,3254,5/7/2022,0,16000
13747,4256,5/7/2022,0,12000
13748,4847,5/7/2022,8000,60000
13749,2814,5/7/2022,0,40500
13750,6157,5/7/2022,0,30000
13751,2912,5/7/2022,0,22000
13752,2224,5/7/2022,0,16200
13753,6158,5/7/2022,10000,6000
13754,3847,5/7/2022,0,26000
13755,3689,5/7/2022,6000,18000
13756,4405,5/7/2022,0,32000
13757,6159,5/7/2022,10000,70000
13758,2741,5/7/2022,0,16000
13759,1533,5/7/2022,0,15000
13760,6160,5/7/2022,0,21000
13761,1088,5/7/2022,0,10000
13762,3689,5/7/2022,6000,30000
13763,6161,5/7/2022,10000,6300
13764,5147,5/7/2022,0,20000
13765,6162,5/7/2022,0,15000
13766,918,5/7/2022,0,16000
13767,4340,5/7/2022,0,30000
13768,2781,5/7/2022,0,30000
13769,4946,5/7/2022,0,12000
13770,2768,5/7/2022,0,21000
13771,1074,5/7/2022,0,54000
13772,2768,5/7/2022,0,22000
13773,3473,5/7/2022,0,24000
13774,6163,5/7/2022,10000,78000
13775,5122,5/7/2022,0,30000
13776,5032,5/7/2022,0,40000
13777,6164,5/7/2022,10000,12000
13778,5123,5/7/2022,0,9550
13779,3865,5/7/2022,0,20000
13780,6165,5/7/2022,0,14000
13781,4114,5/7/2022,0,30000
13782,6166,5/7/2022,10000,10000
13783,6167,5/7/2022,0,20000
13784,1654,5/7/2022,0,36000
13785,4590,5/7/2022,0,12000
13786,2668,5/7/2022,0,14000
13787,6168,5/7/2022,0,5600
13788,6169,5/7/2022,0,8000
13789,3703,5/7/2022,0,48000
13790,3624,5/7/2022,8000,13000
13791,3540,5/7/2022,0,19500
13792,1438,5/7/2022,0,36000
13793,1810,5/7/2022,0,16000
13794,1090,5/7/2022,0,48000
13795,87,5/7/2022,10000,35000
13796,992,5/7/2022,0,30000
13797,743,5/7/2022,0,20000
13798,5158,5/7/2022,0,48500
13799,3932,5/7/2022,0,35000
13800,6170,5/7/2022,0,21000
13801,4673,5/7/2022,0,18000
13802,6171,5/7/2022,12000,12000
13803,6172,5/7/2022,0,10000
13804,2689,5/7/2022,0,11000
13805,806,5/7/2022,0,22000
13806,6173,5/7/2022,0,49000
13807,6174,5/7/2022,0,25000
13808,6105,5/7/2022,0,15200
13809,1509,5/7/2022,0,60000
13810,5102,5/7/2022,0,34000
13811,6175,5/7/2022,0,12000
13812,6176,5/7/2022,0,40000
13813,385,5/7/2022,0,23200
13814,1499,5/8/2022,0,8000
13815,1816,5/8/2022,0,45000
13816,6177,5/8/2022,10000,18000
13817,3276,5/8/2022,0,10000
13818,6178,5/8/2022,0,6000
13819,405,5/8/2022,0,20000
13820,6051,5/8/2022,0,11000
13821,4337,5/8/2022,0,14000
13822,1984,5/8/2022,0,50000
13823,2147,5/8/2022,0,24000
13824,6179,5/8/2022,10000,40000
13825,4710,5/8/2022,0,10000
13826,6056,5/8/2022,0,10000
13827,586,5/8/2022,0,15000
13828,1466,5/8/2022,0,10000
13829,4808,5/8/2022,0,45000
13830,2598,5/8/2022,0,6000
13831,2008,5/8/2022,0,20000
13832,6180,5/8/2022,0,33250
13833,500,5/8/2022,0,6500
13834,6181,5/8/2022,0,30000
13835,4816,5/8/2022,0,56000
13836,2515,5/8/2022,0,6500
13837,3785,5/8/2022,0,35000
13838,1308,5/8/2022,0,14000
13839,4141,5/8/2022,0,30000
13840,6182,5/8/2022,10000,6000
13841,3154,5/8/2022,0,20000
13842,3021,5/8/2022,0,28000
13843,534,5/8/2022,0,35000
13844,4360,5/8/2022,0,10000
13845,6183,5/8/2022,0,7000
13846,404,5/8/2022,0,40000
13847,4325,5/8/2022,0,24000
13848,6184,5/8/2022,0,8000
13849,4360,5/8/2022,0,40000
13850,4446,5/8/2022,8000,25000
13851,2725,5/8/2022,0,54000
13852,3665,5/8/2022,10000,25000
13853,6185,5/8/2022,0,19000
13854,6186,5/8/2022,0,12000
13855,6187,5/8/2022,0,70000
13856,6188,5/8/2022,0,14000
13857,6189,5/8/2022,0,8000
13858,4695,5/8/2022,0,12000
13859,3270,5/8/2022,0,33000
13860,4371,5/8/2022,10000,30500
13861,4534,5/8/2022,0,12000
13862,5421,5/8/2022,0,15000
13863,2727,5/8/2022,0,10000
13864,99,5/8/2022,0,15000
13865,5544,5/8/2022,0,25900
13866,2488,5/8/2022,0,30000
13867,5928,5/8/2022,0,30000
13868,415,5/8/2022,0,22800
13869,6190,5/8/2022,0,9000
13870,3831,5/8/2022,0,25000
13871,6191,5/8/2022,0,16000
13872,6065,5/8/2022,10000,13000
13873,2486,5/8/2022,0,16000
13874,4223,5/8/2022,0,24000
13875,6192,5/8/2022,10000,18000
13876,6193,5/8/2022,0,6750
13877,2355,5/8/2022,0,24000
13878,4556,5/8/2022,0,14000
13879,6194,5/8/2022,0,19000
13880,6195,5/8/2022,0,10000
13881,5723,5/8/2022,10000,24000
13882,5763,5/8/2022,10000,25000
13883,5477,5/8/2022,10000,35000
13884,6196,5/8/2022,0,26000
13885,359,5/8/2022,0,45000
13886,3888,5/8/2022,0,32000
13887,2825,5/8/2022,0,25000
13888,5956,5/8/2022,0,16000
13889,6197,5/8/2022,8000,10500
13890,2791,5/8/2022,0,10000
13891,5637,5/8/2022,10000,30000
13892,6198,5/8/2022,10000,15000
13893,2188,5/8/2022,0,27000
13894,1366,5/8/2022,0,32400
13895,963,5/8/2022,0,24000
13896,2642,5/8/2022,0,10500
13897,6199,5/8/2022,0,14000
13898,6200,5/8/2022,10000,10000
13899,5885,5/8/2022,0,15000
13900,6201,5/8/2022,10000,10000
13901,5453,5/8/2022,0,14000
13902,6202,5/8/2022,10000,10000
13903,6203,5/8/2022,0,14000
13904,1076,5/8/2022,0,10000
13905,4502,5/8/2022,0,28000
13906,1444,5/8/2022,0,35000
13907,4409,5/8/2022,0,60000
13908,1430,5/8/2022,0,12000
13909,684,5/8/2022,0,50000
13910,2462,5/8/2022,0,14000
13911,3616,5/8/2022,10000,10800
13912,6204,5/8/2022,0,14000
13913,2560,5/8/2022,0,25000
13914,2932,5/8/2022,0,33250
13915,2736,5/8/2022,0,16000
13916,5180,5/8/2022,6000,12000
13917,6205,5/8/2022,0,30000
13918,5712,5/8/2022,0,15000
13919,6089,5/8/2022,0,14000
13920,6206,5/8/2022,0,38000
13921,550,5/8/2022,0,25000
13922,5994,5/8/2022,15000,18000
13923,5333,5/8/2022,0,16000
13924,6207,5/8/2022,10000,10000
13925,2438,5/8/2022,0,55000
13926,4835,5/8/2022,0,6000
13927,2615,5/8/2022,0,12000
13928,6208,5/8/2022,10000,10000
13929,2330,5/8/2022,0,15000
13930,6209,5/8/2022,10000,16000
13931,1221,5/8/2022,0,41400
13932,53,5/8/2022,0,65000
13933,5760,5/8/2022,10000,12000
13934,2264,5/8/2022,0,24000
13935,662,5/8/2022,0,36000
13936,2356,5/8/2022,0,25000
13937,3623,5/8/2022,0,15000
13938,806,5/8/2022,0,20000
13939,3036,5/8/2022,0,10000
13940,319,5/8/2022,0,20000
13941,6210,5/8/2022,10000,12000
13942,6211,5/8/2022,0,30000
13943,2110,5/8/2022,0,12000
13944,5260,5/8/2022,0,23000
13945,3906,5/8/2022,0,35000
13946,1879,5/8/2022,0,9500
13947,5616,5/8/2022,0,24000
13948,3580,5/8/2022,0,19000
13949,4817,5/8/2022,8000,16000
13950,906,5/8/2022,0,14000
13951,4221,5/8/2022,0,34000
13952,6212,5/8/2022,10000,14000
13953,3459,5/8/2022,8000,12000
13954,6213,5/8/2022,0,14000
13955,5526,5/8/2022,0,45000
13956,3987,5/8/2022,10000,17000
13957,6214,5/8/2022,10000,42000
13958,1810,5/8/2022,0,10800
13959,366,5/8/2022,0,40000
13960,2588,5/8/2022,0,42000
13961,4627,5/8/2022,0,60000
13962,2934,5/8/2022,0,30000
13963,6215,5/8/2022,0,10000
13964,5536,5/8/2022,0,24000
13965,2031,5/9/2022,0,20000
13966,6051,5/9/2022,0,20000
13967,415,5/9/2022,0,15200
13968,2573,5/9/2022,0,18000
13969,4970,5/9/2022,0,34000
13970,6216,5/9/2022,0,24000
13971,3276,5/9/2022,0,11400
13972,3831,5/9/2022,0,12500
13973,1984,5/9/2022,0,35000
13974,3845,5/9/2022,0,20000
13975,6217,5/9/2022,0,6000
13976,2202,5/9/2022,0,15000
13977,6218,5/9/2022,0,30000
13978,3450,5/9/2022,6000,15000
13979,5649,5/9/2022,0,75000
13980,1542,5/9/2022,8000,14000
13981,6099,5/9/2022,10000,16000
13982,3261,5/9/2022,10000,20000
13983,6219,5/9/2022,0,10000
13984,4577,5/9/2022,0,10000
13985,1,5/9/2022,0,6800
13986,5132,5/9/2022,0,12000
13987,3464,5/9/2022,0,11000
13988,3864,5/9/2022,0,45500
13989,1146,5/9/2022,0,20000
13990,6220,5/9/2022,10000,40000
13991,6221,5/9/2022,8000,10000
13992,2525,5/9/2022,0,30000
13993,2453,5/9/2022,0,25000
13994,2861,5/9/2022,0,16000
13995,6222,5/9/2022,10000,12000
13996,2160,5/9/2022,10000,15000
13997,4086,5/9/2022,0,21000
13998,6117,5/9/2022,0,13500
13999,6223,5/9/2022,10000,20000
14000,6224,5/9/2022,10000,12000
14001,6225,5/9/2022,0,24000
14002,6226,5/9/2022,0,20000
14003,6227,5/9/2022,0,19200
14004,2089,5/9/2022,0,21000
14005,6227,5/9/2022,0,10000
14006,3932,5/9/2022,0,23000
14007,6228,5/9/2022,0,14000
14008,2353,5/9/2022,0,10000
14009,5476,5/9/2022,8000,32000
14010,6229,5/9/2022,0,10000
14011,6230,5/9/2022,0,30000
14012,4934,5/9/2022,0,7500
14013,3644,5/9/2022,6000,9750
14014,3631,5/9/2022,0,6000
14015,6231,5/9/2022,0,8000
14016,4863,5/9/2022,6000,25000
14017,6232,5/9/2022,10000,16100
14018,6233,5/9/2022,10000,6000
14019,4511,5/9/2022,0,24000
14020,5359,5/9/2022,0,25000
14021,3314,5/9/2022,10000,15000
14022,6030,5/9/2022,0,60000
14023,5997,5/9/2022,0,10000
14024,4420,5/9/2022,0,30000
14025,2980,5/9/2022,0,16000
14026,5367,5/9/2022,0,30000
14027,1398,5/9/2022,0,30000
14028,3572,5/9/2022,0,12000
14029,639,5/9/2022,0,39000
14030,784,5/9/2022,0,55000
14031,4991,5/9/2022,10000,30000
14032,1435,5/9/2022,0,70000
14033,4482,5/9/2022,0,24000
14034,4144,5/9/2022,0,7500
14035,3720,5/9/2022,8000,50000
14036,1088,5/9/2022,0,12500
14037,6234,5/9/2022,10000,10000
14038,2026,5/9/2022,0,21000
14039,5245,5/9/2022,6000,22000
14040,2076,5/9/2022,0,18000
14041,939,5/9/2022,10000,16000
14042,6235,5/9/2022,15000,17000
14043,6236,5/9/2022,0,36000
14044,3436,5/9/2022,8000,56000
14045,2015,5/9/2022,0,22000
14046,1545,5/9/2022,0,10800
14047,1899,5/9/2022,0,80000
14048,2391,5/9/2022,0,45000
14049,2970,5/9/2022,0,20000
14050,1089,5/9/2022,6000,22500
14051,4922,5/9/2022,0,19500
14052,6237,5/9/2022,0,49000
14053,2841,5/9/2022,8000,59000
14054,4191,5/9/2022,0,60000
14055,6152,5/9/2022,0,20000
14056,95,5/9/2022,6000,11500
14057,4191,5/9/2022,0,20000
14058,563,5/9/2022,0,60000
14059,2749,5/9/2022,0,21000
14060,607,5/9/2022,6000,24000
14061,5536,5/9/2022,0,30000
14062,1683,5/9/2022,0,28000
14063,6238,5/9/2022,0,20000
14064,6239,5/9/2022,0,56000
14065,4491,5/9/2022,10000,20000
14066,6240,5/9/2022,10000,5000
14067,6241,5/9/2022,10000,6000
14068,6242,5/9/2022,15000,26000
14069,4491,5/9/2022,10000,36000
14070,4325,5/9/2022,0,24000
14071,6243,5/9/2022,10000,24000
14072,6244,5/9/2022,0,13000
14073,3941,5/9/2022,0,12000
14074,3540,5/9/2022,0,16500
14075,3193,5/9/2022,0,44000
14076,6245,5/9/2022,10000,20000
14077,6246,5/9/2022,0,12000
14078,6247,5/9/2022,0,21000
14079,3198,5/9/2022,0,40000
14080,627,5/9/2022,0,11000
14081,2735,5/9/2022,0,18500
14082,5819,5/9/2022,0,20000
14083,6248,5/9/2022,10000,20000
14084,6249,5/9/2022,10000,18000
14085,1981,5/9/2022,0,30000
14086,6250,5/9/2022,0,35000
14087,6161,5/9/2022,8000,10000
14088,6251,5/9/2022,15000,32500
14089,6252,5/9/2022,10000,20000
14090,6161,5/9/2022,8000,10000
14091,2171,5/9/2022,0,40000
14092,137,5/9/2022,0,19500
14093,6253,5/9/2022,0,6000
14094,1288,5/9/2022,0,24000
14095,996,5/9/2022,0,22000
14096,6254,5/10/2022,0,6000
14097,3276,5/10/2022,0,11400
14098,2651,5/10/2022,0,48000
14099,6178,5/10/2022,0,6000
14100,6255,5/10/2022,0,10000
14101,4749,5/10/2022,0,20000
14102,6256,5/10/2022,10000,39000
14103,1984,5/10/2022,0,50000
14104,6257,5/10/2022,10000,7000
14105,6258,5/10/2022,0,14000
14106,3764,5/10/2022,0,49000
14107,719,5/10/2022,0,20000
14108,1706,5/10/2022,6000,25500
14109,2488,5/10/2022,0,18000
14110,1718,5/10/2022,0,12000
14111,6259,5/10/2022,0,20000
14112,3932,5/10/2022,0,24000
14113,3831,5/10/2022,0,28000
14114,5224,5/10/2022,0,14000
14115,3932,5/10/2022,0,40000
14116,6258,5/10/2022,0,5500
14117,4859,5/10/2022,0,14000
14118,6260,5/10/2022,0,20000
14119,500,5/10/2022,0,6500
14120,5416,5/10/2022,0,24000
14121,6261,5/10/2022,0,5000
14122,3292,5/10/2022,0,22000
14123,6262,5/10/2022,0,12000
14124,2727,5/10/2022,0,10000
14125,375,5/10/2022,0,100000
14126,3034,5/10/2022,0,13000
14127,1810,5/10/2022,0,8000
14128,1683,5/10/2022,0,21000
14129,6101,5/10/2022,0,8000
14130,5865,5/10/2022,0,25000
14131,4221,5/10/2022,0,16000
14132,5936,5/10/2022,0,76000
14133,6263,5/10/2022,15000,44000
14134,6264,5/10/2022,10000,16000
14135,4251,5/10/2022,0,10000
14136,5303,5/10/2022,0,10000
14137,6265,5/10/2022,0,77000
14138,6266,5/10/2022,0,16000
14139,5638,5/10/2022,0,66000
14140,6267,5/10/2022,0,24000
14141,5569,5/10/2022,0,10500
14142,5906,5/10/2022,0,30000
14143,3336,5/10/2022,0,18000
14144,4494,5/10/2022,8000,54000
14145,415,5/10/2022,0,11400
14146,3978,5/10/2022,6000,50000
14147,3257,5/10/2022,0,10000
14148,6191,5/10/2022,0,8000
14149,1418,5/10/2022,0,25000
14150,6268,5/10/2022,0,19000
14151,5542,5/10/2022,0,18000
14152,6269,5/10/2022,10000,20000
14153,3486,5/10/2022,0,21000
14154,4008,5/10/2022,0,7500
14155,581,5/10/2022,0,18000
14156,3104,5/10/2022,0,20000
14157,2310,5/10/2022,0,30000
14158,2250,5/10/2022,0,18000
14159,4215,5/10/2022,0,18000
14160,6270,5/10/2022,0,18000
14161,3250,5/10/2022,0,12000
14162,4249,5/10/2022,8000,30000
14163,6030,5/10/2022,0,43000
14164,2129,5/10/2022,0,10000
14165,27,5/10/2022,0,35000
14166,3658,5/10/2022,0,14000
14167,6268,5/10/2022,0,30000
14168,4032,5/10/2022,0,24000
14169,5084,5/10/2022,6000,10000
14170,6271,5/10/2022,0,25000
14171,4908,5/10/2022,0,21000
14172,5453,5/10/2022,0,21000
14173,1892,5/10/2022,0,9000
14174,6272,5/10/2022,0,12000
14175,2296,5/10/2022,0,15000
14176,5407,5/10/2022,0,20000
14177,2162,5/10/2022,0,22800
14178,19,5/10/2022,0,32000
14179,6176,5/10/2022,0,15000
14180,6176,5/10/2022,0,16000
14181,4571,5/10/2022,0,33000
14182,2679,5/10/2022,0,13500
14183,2634,5/10/2022,0,13500
14184,6273,5/10/2022,10000,10000
14185,4019,5/10/2022,15000,30000
14186,5102,5/10/2022,0,36000
14187,2147,5/10/2022,0,30000
14188,6274,5/10/2022,0,23000
14189,3538,5/10/2022,0,50000
14190,6275,5/10/2022,0,25000
14191,4008,5/10/2022,0,7500
14192,321,5/10/2022,0,20000
14193,4426,5/10/2022,0,17000
14194,1429,5/10/2022,0,21000
14195,3241,5/10/2022,6000,31000
14196,4043,5/10/2022,8000,15000
14197,6276,5/10/2022,0,39000
14198,4613,5/10/2022,0,31000
14199,5341,5/10/2022,10000,23000
14200,6152,5/10/2022,0,20000
14201,3232,5/10/2022,0,65000
14202,2991,5/10/2022,0,30000
14203,4221,5/10/2022,0,24000
14204,3594,5/10/2022,0,14000
14205,1224,5/10/2022,0,10000
14206,6277,5/10/2022,0,23000
14207,4247,5/10/2022,0,24000
14208,5046,5/10/2022,6000,14000
14209,1838,5/10/2022,6000,40000
14210,6278,5/10/2022,10000,7200
14211,5462,5/10/2022,0,21000
14212,4126,5/10/2022,0,25000
14213,1444,5/10/2022,0,25000
14214,6279,5/10/2022,0,14000
14215,3731,5/10/2022,6000,14000
14216,3441,5/10/2022,0,8000
14217,4868,5/10/2022,6000,16000
14218,232,5/10/2022,0,60000
14219,6280,5/10/2022,10000,12000
14220,2198,5/10/2022,0,11400
14221,5790,5/11/2022,0,14000
14222,6281,5/11/2022,0,17000
14223,1984,5/11/2022,0,50000
14224,2805,5/11/2022,8000,20400
14225,3831,5/11/2022,0,13600
14226,2368,5/11/2022,0,14000
14227,2486,5/11/2022,0,7000
14228,6178,5/11/2022,0,15000
14229,5788,5/11/2022,0,45000
14230,6282,5/11/2022,0,15000
14231,6283,5/11/2022,0,24000
14232,405,5/11/2022,0,30000
14233,6284,5/11/2022,10000,24000
14234,1109,5/11/2022,0,17000
14235,6285,5/11/2022,10000,35700
14236,6286,5/11/2022,10000,13600
14237,2592,5/11/2022,0,30000
14238,6287,5/11/2022,0,6000
14239,2727,5/11/2022,0,10000
14240,4257,5/11/2022,0,10000
14241,3682,5/11/2022,0,36000
14242,4382,5/11/2022,6000,31500
14243,5680,5/11/2022,0,20000
14244,3336,5/11/2022,0,14000
14245,1789,5/11/2022,0,10000
14246,3690,5/11/2022,10000,30000
14247,6288,5/11/2022,0,9000
14248,5997,5/11/2022,0,10000
14249,1308,5/11/2022,0,10000
14250,4808,5/11/2022,0,15000
14251,241,5/11/2022,0,30000
14252,6289,5/11/2022,0,60000
14253,4676,5/11/2022,8000,10000
14254,5736,5/11/2022,6000,22500
14255,4010,5/11/2022,0,30000
14256,6290,5/11/2022,10000,10000
14257,6291,5/11/2022,10000,24000
14258,6292,5/11/2022,10000,10000
14259,3226,5/11/2022,0,14000
14260,5515,5/11/2022,0,15000
14261,6191,5/11/2022,0,8000
14262,6122,5/11/2022,0,16000
14263,3261,5/11/2022,0,35000
14264,2242,5/11/2022,0,8000
14265,4858,5/11/2022,0,32000
14266,6228,5/11/2022,0,14000
14267,4466,5/11/2022,0,42000
14268,5072,5/11/2022,0,60000
14269,4795,5/11/2022,0,15000
14270,81,5/11/2022,0,60000
14271,4957,5/11/2022,0,18500
14272,2875,5/11/2022,0,24000
14273,2304,5/11/2022,0,45000
14274,4982,5/11/2022,6000,30000
14275,6293,5/11/2022,0,10000
14276,6294,5/11/2022,0,10800
14277,6295,5/11/2022,15000,18000
14278,3003,5/11/2022,0,90000
14279,3003,5/11/2022,0,45000
14280,6296,5/11/2022,10000,18000
14281,6297,5/11/2022,10000,20000
14282,5226,5/11/2022,0,19500
14283,3656,5/11/2022,10000,27000
14284,3395,5/11/2022,0,20000
14285,1629,5/11/2022,0,76000
14286,6298,5/11/2022,10000,10000
14287,3395,5/11/2022,0,42000
14288,4170,5/11/2022,0,30600
14289,6299,5/11/2022,10000,30000
14290,1968,5/11/2022,0,35000
14291,1401,5/11/2022,0,28000
14292,75,5/11/2022,0,28000
14293,6155,5/11/2022,0,9000
14294,6030,5/11/2022,0,70000
14295,2814,5/11/2022,0,32000
14296,4673,5/11/2022,0,15000
14297,5420,5/11/2022,0,40000
14298,2515,5/11/2022,0,30000
14299,6300,5/11/2022,10000,12000
14300,6301,5/11/2022,15000,16000
14301,1088,5/11/2022,0,6500
14302,557,5/11/2022,0,40000
14303,2353,5/11/2022,0,20000
14304,5090,5/11/2022,0,10500
14305,3204,5/11/2022,0,20000
14306,1034,5/11/2022,0,15000
14307,3945,5/11/2022,8000,12000
14308,1652,5/11/2022,0,45000
14309,1148,5/11/2022,10000,15000
14310,6302,5/11/2022,0,28000
14311,1336,5/11/2022,0,20000
14312,3902,5/11/2022,0,50000
14313,6303,5/11/2022,10000,18000
14314,2705,5/11/2022,0,7000
14315,1680,5/11/2022,8000,40000
14316,2214,5/11/2022,0,30000
14317,5206,5/11/2022,0,35000
14318,6164,5/11/2022,10000,15000
14319,1132,5/11/2022,0,27000
14320,4008,5/11/2022,0,30000
14321,6304,5/11/2022,0,20000
14322,952,5/11/2022,0,20000
14323,6305,5/11/2022,0,45000
14324,91,5/11/2022,0,14000
14325,4466,5/11/2022,0,14000
14326,6306,5/11/2022,0,36000
14327,6307,5/11/2022,10000,5000
14328,469,5/11/2022,0,35000
14329,1569,5/11/2022,0,20000
14330,6308,5/11/2022,10000,30000
14331,6309,5/11/2022,0,14000
